"","movieId","title","genres","average_rating"
"395",54328,"My Best Friend (Mon meilleur ami) (2006)","Comedy",3.4
"396",57502,"Cat Soup (Nekojiru-so) (2001)","Adventure|Animation|Drama|Horror",3.25
"397",58876,"Stop-Loss (2008)","Drama|War",3.5
"398",26776,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)","Adventure|Animation|Comedy|Fantasy|Romance",4.03846153846154
"399",110718,"Fading Gigolo (2013)","Comedy",2.5
"400",4965,"Business of Strangers, The (2001)","Action|Drama|Thriller",3.125
"401",3892,"Anatomy (Anatomie) (2000)","Horror",1
"402",194510,"People's Republic of Desire (2018)","Documentary",4
"403",100277,"Tabu (2012)","Drama|Romance",0.5
"404",8292,"Hakuchi (1951)","Crime|Drama|Romance",3
"405",37058,"Edge of the World, The (1937)","Drama|Romance",3
"406",3662,"Puppet Master III: Toulon's Revenge (1991)","Horror|Sci-Fi|Thriller",1.5
"407",3442,"Band of the Hand (1986)","Action|Crime|Drama",1
"408",1794,"Love and Death on Long Island (1997)","Comedy|Drama",3.6875
"409",80615,"Legend of the Guardians: The Owls of Ga'Hoole (2010)","Adventure|Animation|Fantasy|IMAX",3.08333333333333
"410",2518,"Night Shift (1982)","Comedy",3.40909090909091
"411",164823,"Do Not Resist (2016)","Documentary",3.5
"412",97470,"Catch .44 (2011)","Action|Drama|Thriller",2
"413",31923,"Three Musketeers, The (1973)","Action|Adventure|Comedy",3.4
"414",6341,"Shape of Things, The (2003)","Drama",3
"415",2530,"Beneath the Planet of the Apes (1970)","Action|Sci-Fi",2.8695652173913
"416",451,"Flesh and Bone (1993)","Drama|Mystery|Romance",3.25
"417",40723,"Wolf Creek (2005)","Crime|Horror|Thriller",3.5
"418",5035,"Wuthering Heights (1970)","Drama",3
"419",1569,"My Best Friend's Wedding (1997)","Comedy|Romance",3.33606557377049
"420",6699,"Once Upon a Time in the Midlands (2002)","Drama",2
"421",26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)","Comedy|Drama",4
"422",4081,"Back to the Beach (1987)","Comedy",1.5
"423",2081,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance",3.4047619047619
"424",129669,"Kids for Cash (2014)","Documentary|Thriller",3.5
"425",95449,"Magic Mike (2012)","Drama|Romance",3
"426",129409,"Foon (2005)","Comedy",3.5
"427",4985,"Sheena (1984)","Action|Adventure|Fantasy",1.83333333333333
"428",6678,"Handmaid's Tale, The (1990)","Drama|Sci-Fi",3.5
"429",176101,"Kingsman: The Golden Circle (2017)","Action|Adventure|Comedy",3.28125
"430",46062,"High School Musical (2006)","Children|Comedy|Drama|Musical|Romance",3.08333333333333
"431",1224,"Henry V (1989)","Action|Drama|Romance|War",4.32857142857143
"432",79588,"Charlie St. Cloud (2010)","Drama|Fantasy|Romance",4.16666666666667
"433",52950,"Day Watch (Dnevnoy dozor) (2006)","Action|Fantasy|Horror|Thriller",3.6
"434",3922,"Bikini Beach (1964)","Comedy",2
"435",3794,"Chuck & Buck (2000)","Comedy|Drama",3.125
"436",79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris) (2009)","Documentary",4
"437",64167,"Dinotopia (2002)","Adventure|Fantasy",2
"438",207243,"Deon Cole: Cole Hearted (2019)","Comedy",3.5
"439",99760,"Secrets of the Tribe (2010)","Documentary",3.5
"440",2041,"Condorman (1981)","Action|Adventure|Children|Comedy",2.80769230769231
"441",6322,"Confidence (2003)","Crime|Thriller",3.0625
"442",55278,"Sleuth (2007)","Drama|Mystery|Thriller",1.5
"443",115414,"Left Behind (2014)","Action|Sci-Fi|Thriller",4.5
"444",27033,"Kingdom II, The (Riget II) (1997)","Drama|Horror|Mystery",4.5
"445",183913,"The Firm (1989)","Drama",3
"446",5580,"Aspen Extreme (1993)","Action",3.25
"447",72393,"Fourth Kind, The (2009)","Horror|Mystery|Sci-Fi|Thriller",2.875
"448",117,"Young Poisoner's Handbook, The (1995)","Crime|Drama",3.65384615384615
"449",66789,"Screamers: The Hunting (2009)","Sci-Fi|Thriller",2.5
"450",33823,"Bridge of San Luis Rey, The (2004)","Drama",2.5
"451",1331,"Audrey Rose (1977)","Horror",3.25
"452",84471,"Mysterious Object at Noon (Dokfa nai meuman) (2000)","Drama|Mystery",3
"453",8859,"SuperBabies: Baby Geniuses 2 (2004)","Comedy",0.5
"454",90730,"Sometimes They Come Back (1991)","Drama|Fantasy|Horror|Thriller",2.5
"455",4686,"Weekend at Bernie's II (1993)","Adventure|Comedy",1.95833333333333
"456",510,"Poetic Justice (1993)","Drama",3.14705882352941
"457",7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)","Comedy|Romance",4
"458",56563,"Helvetica (2007)","Documentary",2.75
"459",26174,"The Shooting (1966)","Western",2.75
"460",145418,"Trumbo (2015)","Drama",2.75
"461",6851,"Gas, Food, Lodging (1992)","Drama|Romance",3.8
"462",1846,"Nil By Mouth (1997)","Drama",3.5
"463",85056,"I Am Number Four (2011)","Action|Sci-Fi|Thriller|IMAX",2.65789473684211
"464",8810,"AVP: Alien vs. Predator (2004)","Action|Horror|Sci-Fi|Thriller",2.61538461538462
"465",2552,"My Boyfriend's Back (1993)","Comedy",1.33333333333333
"466",6456,"This Man Must Die (Que la bête meure) (1969)","Crime|Drama|Thriller",4
"467",199982,"The Wedding Guest (2019)","Drama",3
"468",4259,"Luzhin Defence, The (2000)","Drama|Romance",3.33333333333333
"469",628,"Primal Fear (1996)","Crime|Drama|Mystery|Thriller",3.71759259259259
"470",31079,"Son of Godzilla (Kaijûtô no kessen: Gojira no musuko) (1967)","Sci-Fi",3
"471",27647,"Tipping the Velvet (2002)","Comedy|Drama|Romance",5
"472",6711,"Lost in Translation (2003)","Comedy|Drama|Romance",3.76431718061674
"473",185927,"Wild Wild Country (2018)","Documentary",4
"474",2024,"Rapture, The (1991)","Drama|Mystery",3.35
"475",2138,"Watership Down (1978)","Adventure|Animation|Children|Drama|Fantasy",3.58620689655172
"476",85131,"Battle: Los Angeles (2011)","Action|Sci-Fi|War",2.96666666666667
"477",195755,"The Great Buster: A Celebration (2018)","Documentary",4
"478",67997,"In the Loop (2009)","Comedy",3.93333333333333
"479",5090,"Hunchback of Notre Dame, The (Notre Dame de Paris) (1956)","Drama",3
"480",3222,"Carmen (1984)","Drama",4
"481",3962,"Ghoulies II (1987)","Comedy|Horror",1.91666666666667
"482",193589,"Boy Erased (2018)","Drama",2.25
"483",133867,"Barely Lethal (2015)","Action|Adventure|Comedy",2
"484",4072,"Faithless (Trolösa) (2000)","Drama|Romance",3.5
"485",55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)","Drama",3.75
"486",1986,"Halloween 5: The Revenge of Michael Myers (1989)","Horror",2
"487",166643,"Hidden Figures (2016)","Drama",4.14285714285714
"488",2338,"I Still Know What You Did Last Summer (1998)","Horror|Mystery|Thriller",2.1547619047619
"489",110771,"Other Woman, The (2014)","Comedy|Romance",3.07142857142857
"490",947,"My Man Godfrey (1936)","Comedy|Romance",3.97058823529412
"491",185665,"WWE: You Think You Know Me? The Story of Edge (2012)","Action|Documentary",0.5
"492",151,"Rob Roy (1995)","Action|Drama|Romance|War",3.56967213114754
"493",174815,"The House (2017)","Comedy",3.75
"494",838,"Emma (1996)","Comedy|Drama|Romance",3.74647887323944
"495",167488,"Collide (2016)","Action|Thriller",3
"496",158956,"Kill Command (2016)","Action|Horror|Sci-Fi",3.375
"497",27408,"Ripley's Game (2002)","Drama|Thriller",1
"498",6973,"Final Analysis (1992)","Drama|Romance|Thriller",2
"499",104093,"Attack, The (2012)","Drama",3
"500",102972,"East, West, East: The Final Sprint (2009)","Comedy|Drama",3
"501",181205,"Control (2017)","Action|Crime|Drama",3
"502",110127,"Noah (2014)","Adventure|Drama|IMAX",2.55555555555556
"503",8947,"Grudge, The (2004)","Horror|Mystery|Thriller",2.81818181818182
"504",204132,"Secret Obsession (2019)","Drama|Thriller",2
"505",5456,"Wagons East (1994)","Comedy|Western",2.4
"506",5538,"Care Bears Movie, The (1985)","Animation|Children|Fantasy",2.75
"507",80831,"Let Me In (2010)","Drama|Horror|Mystery",3.73333333333333
"508",830,"First Wives Club, The (1996)","Comedy",3.13793103448276
"509",2840,"Stigmata (1999)","Drama|Thriller",2.91666666666667
"510",38097,"Dumplings (Gaau ji) (2004)","Drama|Horror|Thriller",3.66666666666667
"511",168250,"Get Out (2017)","Horror",4.12962962962963
"512",56885,"Great Debaters, The (2007)","Drama",4
"513",73188,"Mayerling (1936)","Drama",3.5
"514",108689,"I, Frankenstein (2014)","Action|Fantasy|Sci-Fi|IMAX",3
"515",6217,"Safety of Objects, The (2001)","Drama",3.66666666666667
"516",6414,"Gay Purr-ee (1962)","Animation|Children|Musical",3.5
"517",77353,"Achilles and the Tortoise (Akiresu to kame) (2008)","Comedy",4
"518",27838,"Mean Creek (2004)","Drama|Thriller",3.125
"519",32298,"Guess Who (2005)","Comedy|Romance",3.625
"520",83219,"Pixar Story, The (2007)","Documentary",1.75
"521",164679,"Gondolj rám (2016)","Comedy|Drama",3
"522",6734,"Memoirs of an Invisible Man (1992)","Comedy|Romance|Sci-Fi|Thriller",3
"523",105,"Bridges of Madison County, The (1995)","Drama|Romance",3.31609195402299
"524",79663,"Triage (2009)","Drama|War",4
"525",338,"Virtuosity (1995)","Action|Sci-Fi|Thriller",3.01190476190476
"526",4889,"Heist (2001)","Crime|Drama",3.16666666666667
"527",148875,"Ingredients (2009)","Documentary",5
"528",114692,"Overnighters, The (2014)","Documentary|Drama",3.5
"529",842,"Tales from the Crypt Presents: Bordello of Blood (1996)","Comedy|Horror",2.4
"530",3038,"Face in the Crowd, A (1957)","Drama",4.4
"531",3079,"Mansfield Park (1999)","Comedy|Drama|Romance",3.84375
"532",7060,"Jesus Christ Superstar (1973)","Drama|Musical",2.9
"533",750,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War",4.22264150943396
"534",8687,"Orgy of the Dead (1965)","Horror",0.5
"535",71823,"New York, I Love You (2009)","Drama|Romance",4
"536",173933,"The Son of Bigfoot (2017)","Animation|Children",4
"537",80374,"Symbol (Shinboru) (2009)","Comedy|Fantasy",4.5
"538",26001,"It's Always Fair Weather (1955)","Comedy|Drama|Musical",3.5
"539",26122,"Onibaba (1964)","Drama|Horror|War",4
"540",67009,"Frontrunners (2008)","Documentary",4
"541",1366,"Crucible, The (1996)","Drama",3.25
"542",90620,"Mulan (2009)","Action|Adventure|Drama|Romance",3
"543",33564,"Divorce - Italian Style (Divorzio all'italiana) (1961)","Comedy",4.5
"544",25855,"Roaring Twenties, The (1939)","Crime|Drama|Thriller",4.25
"545",8597,"Riders (2002)","Action|Crime|Thriller",1
"546",129773,"Soulless (2012)","Comedy|Drama",3
"547",6526,"Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991)","Drama",3.5
"548",3299,"Hanging Up (2000)","Comedy|Drama",2.16666666666667
"549",7943,"Killers, The (1946)","Crime|Film-Noir",3.77777777777778
"550",201318,"Deer Woman (2005)","Comedy|Horror",3
"551",53894,"Sicko (2007)","Documentary|Drama",3.5
"552",69757,"(500) Days of Summer (2009)","Comedy|Drama|Romance",3.916
"553",1884,"Fear and Loathing in Las Vegas (1998)","Adventure|Comedy|Drama",3.78225806451613
"554",74355,"Serious Moonlight (2009)","Comedy|Crime|Drama|Romance",2.5
"555",1470,"Rhyme & Reason (1997)","Documentary",5
"556",61071,"Sisterhood of the Traveling Pants 2, The (2008)","Adventure|Comedy|Drama|Romance",2.41666666666667
"557",5054,"Brainstorm (1983)","Sci-Fi|Thriller",3.5
"558",3272,"Bad Lieutenant (1992)","Crime|Drama",4
"559",5415,"Divine Secrets of the Ya-Ya Sisterhood (2002)","Comedy|Drama",3.26666666666667
"560",73587,"Soul Kitchen (2009)","Comedy",3.75
"561",95856,"Knick Knack (1989)","Animation|Children",4.5
"562",5832,"Left Behind II: Tribulation Force (2002)","Drama",0.5
"563",43376,"Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)","Drama|War",4.25
"564",157419,"The Dentist (1932)","Comedy",2.5
"565",100083,"Movie 43 (2013)","Comedy",2.8125
"566",71745,"Where the Wild Things Are (2009)","Adventure|Children|Drama|Fantasy|IMAX",3.21153846153846
"567",54196,"Brand Upon the Brain! (2006)","Adventure|Fantasy|Mystery",4.5
"568",868,"Death in Brunswick (1991)","Comedy",3
"569",497,"Much Ado About Nothing (1993)","Comedy|Romance",3.85981308411215
"570",50514,"After the Wedding (Efter brylluppet) (2006)","Drama",4.16666666666667
"571",192713,"Compulsion (2018)","Fantasy|Horror|Thriller",2
"572",1678,"Joy Luck Club, The (1993)","Drama|Romance",3.65853658536585
"573",82749,"Pigs and Battleships (Hogs and Warships) (The Flesh Is Hot) (Buta to gunkan) (1961)","Comedy|Crime|Drama",3.5
"574",1504,"Hollow Reed (1996)","Drama",4
"575",3678,"Man with the Golden Arm, The (1955)","Drama",4.1
"576",4536,"Rocket Gibraltar (1988)","Drama",2
"577",6243,"Ringu 2 (Ring 2) (1999)","Horror|Mystery",2.66666666666667
"578",1833,"Mercury Rising (1998)","Action|Drama|Thriller",3.42105263157895
"579",146212,"Bare (2015)","Drama",3
"580",189033,"Daphne & Velma (2018)","Action|Comedy|Crime|Horror",1.5
"581",104879,"Prisoners (2013)","Drama|Mystery|Thriller",4
"582",2913,"The Mating Habits of the Earthbound Human (1999)","Comedy|Sci-Fi",3.75
"583",42013,"Ringer, The (2005)","Comedy",2.5
"584",125557,"Devils Hand, The (La main du diable) (1943)","Fantasy|Horror",3.5
"585",181877,"Winter Storage (1949)","Animation",3
"586",3328,"Ghost Dog: The Way of the Samurai (1999)","Crime|Drama",3.9
"587",134170,"Kung Fury (2015)","Action|Comedy|Fantasy|Sci-Fi",3.13636363636364
"588",66934,"Dr. Horrible's Sing-Along Blog (2008)","Comedy|Drama|Musical|Sci-Fi",3.94594594594595
"589",149104,"Sunshine Follows Rain (1946)","Drama|Romance",3.5
"590",60948,"Bottle Shock (2008)","Drama",3
"591",1791,"Twilight (1998)","Crime|Drama|Thriller",3.33333333333333
"592",105032,"Farah Goes Bang (2013)","Comedy",4
"593",113604,"If I Stay (2014)","Drama",3.91666666666667
"594",541,"Blade Runner (1982)","Action|Sci-Fi|Thriller",4.1631299734748
"595",52717,"Condemned, The (2007)","Action|Adventure|Crime|Thriller",2.75
"596",40732,"Descent, The (2005)","Adventure|Drama|Horror|Thriller",3.36904761904762
"597",7924,"Stray Dog (Nora inu) (1949)","Drama|Film-Noir|Thriller",3.72222222222222
"598",2513,"Pet Sematary (1989)","Horror",2.78571428571429
"599",72733,"Invictus (2009)","Drama",3.35416666666667
"600",6400,"Murder on a Sunday Morning (Un coupable idéal) (2001)","Documentary",4
"601",7034,"Show Me Love (Fucking Åmål) (1998)","Drama|Romance",3.86842105263158
"602",73741,"Ninja (2009)","Action|Crime|Drama|Thriller",2
"603",4064,"Coffy (1973)","Action|Crime|Thriller",3
"604",412,"Age of Innocence, The (1993)","Drama",3.575
"605",5422,"Emperor's New Clothes, The (2001)","Comedy",2.5
"606",59846,"Iron Mask, The (1929)","Adventure|Drama|Romance",2.25
"607",63826,"Splinter (2008)","Action|Horror|Thriller",3
"608",137108,"Seal Team Six: The Raid on Osama Bin Laden (2012)","Action|Crime|Drama|Thriller",2.5
"609",33124,"Before the Fall (NaPolA - Elite für den Führer) (2004)","Drama|War",3.75
"610",62245,"Music Room, The (Jalsaghar) (1958)","Drama",4.25
"611",5962,"Body of Evidence (1993)","Drama|Thriller",2.25
"612",7259,"You Got Served (2004)","Drama|Musical",2.33333333333333
"613",114028,"Pride (2014)","Comedy|Drama",4.16666666666667
"614",7148,"Love Don't Cost a Thing (2003)","Drama|Romance",4.5
"615",2677,"Buena Vista Social Club (1999)","Documentary|Musical",3.71153846153846
"616",171881,"Mindhorn (2017)","Comedy",3.5
"617",51847,"Right at Your Door (2006)","Drama|Thriller",3.25
"618",117851,"Penguins of Madagascar (2014)","Adventure|Animation|Children|Comedy",3.36363636363636
"619",4515,"Imagine: John Lennon (1988)","Documentary",4
"620",3754,"Adventures of Rocky and Bullwinkle, The (2000)","Adventure|Animation|Children|Comedy|Fantasy",1.84375
"621",4223,"Enemy at the Gates (2001)","Drama|War",3.70098039215686
"622",185585,"Pacific Rim: Uprising (2018)","Action|Fantasy|Sci-Fi",2.66666666666667
"623",161958,"Joshy (2016)","Comedy",3
"624",3224,"Woman in the Dunes (Suna no onna) (1964)","Drama",4
"625",185033,"I Kill Giants (2018)","Drama|Fantasy|Thriller",2.5
"626",7299,"Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)","Drama",3.75
"627",102535,"Sissi: The Young Empress (Sissi - Die Junge Kaiserin) (1956)","Drama",3.5
"628",81791,"Somewhere (2010)","Drama",3.33333333333333
"629",3658,"Quatermass and the Pit (1967)","Horror|Sci-Fi",3
"630",85179,"Summer Wars (Samâ wôzu) (2009)","Adventure|Animation|Comedy|Sci-Fi",4
"631",837,"Matilda (1996)","Children|Comedy|Fantasy",3.24603174603175
"632",27232,"Beautiful Joe (2000)","Comedy|Drama|Romance",0.5
"633",3269,"Forever Young (1992)","Drama|Romance|Sci-Fi",3.046875
"634",69945,"Fast and the Furious, The (1955)","Crime|Mystery",3.5
"635",6044,"Blind Date (1984)","Horror|Thriller",2.75
"636",45942,"Mother and the Whore, The (Maman et la putain, La) (1973)","Drama",0.5
"637",54281,"Charlie Bartlett (2007)","Comedy|Drama",3.55555555555556
"638",5951,"Morvern Callar (2002)","Drama",3.58333333333333
"639",26365,"Futureworld (1976)","Sci-Fi|Thriller",2.75
"640",100485,"Unfinished Song (Song for Marion) (2012)","Comedy|Drama|Romance",5
"641",67957,"Superstar: The Karen Carpenter Story (1988)","Drama|Musical",3.5
"642",148140,"OK Connery (1967)","Action|Thriller",1.5
"643",365,"Little Buddha (1993)","Drama",2.96875
"644",2605,"Entrapment (1999)","Crime|Thriller",2.86428571428571
"645",1627,"U Turn (1997)","Crime|Drama|Mystery",3.16071428571429
"646",33188,"Mischief (1985)","Comedy|Romance",3.5
"647",7728,"Postman Always Rings Twice, The (1946)","Crime|Drama|Film-Noir|Thriller",4.11111111111111
"648",4693,"Idiot Box (1996)","Crime|Drama",3.75
"649",27843,"Machuca (2004)","Drama",4
"650",95720,"Watch, The (2012)","Comedy|Sci-Fi",2.07142857142857
"651",4219,"Girls Just Want to Have Fun (1985)","Comedy",3.375
"652",43708,"Block Party (a.k.a. Dave Chappelle's Block Party) (2005)","Comedy|Documentary",4
"653",193387,"Days (1963)","Drama",3.5
"654",77893,"Merantau (2009)","Action|Drama",3
"655",51086,"Number 23, The (2007)","Drama|Mystery|Thriller",3.15909090909091
"656",2479,"Gloria (1999)","Drama|Thriller",3.5
"657",647,"Courage Under Fire (1996)","Action|Crime|Drama|War",3.58783783783784
"658",6306,"I Am Trying to Break Your Heart (2002)","Documentary",3.625
"659",6419,"Mr. & Mrs. Bridge (1990)","Drama",3.83333333333333
"660",42,"Dead Presidents (1995)","Action|Crime|Drama",2.72916666666667
"661",171745,"Scrat's Continental Crack-Up: Part 2 (2011)","Adventure|Animation|Comedy",4
"662",96411,"6 Days to Air: The Making of South Park (2011)","Documentary",4
"663",103384,"Lone Ranger, The (2013)","Action|Adventure|Western|IMAX",3.11764705882353
"664",4936,"Fame (1980)","Drama|Musical",3.10714285714286
"665",179249,"Marlina the Murderer in Four Acts (2017)","Drama|Thriller",4
"666",174407,"An Inconvenient Sequel (2017)","Documentary",4.5
"667",36,"Dead Man Walking (1995)","Crime|Drama",3.90934065934066
"668",7893,"Return of the Street Fighter (Satsujin ken 2) (1974)","Action|Crime|Drama",3
"669",132286,"About a Girl (2014)","Comedy",3.5
"670",5530,"Simone (S1m0ne) (2002)","Comedy|Drama|Fantasy|Sci-Fi",2.96875
"671",66506,"Ping Pong Playa (2007)","Comedy",3
"672",1841,"Gingerbread Man, The (1998)","Drama|Thriller",2.5
"673",129490,"Twins of Evil (1971)","Horror",3.5
"674",111919,"Cry Terror! (1958)","Crime|Film-Noir|Thriller",2.5
"675",32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)","Adventure|Animation|Comedy|Fantasy",5
"676",42004,"Transamerica (2005)","Adventure|Comedy|Drama",3.83333333333333
"677",36509,"Cave, The (2005)","Action|Adventure|Horror|Mystery|Sci-Fi|Thriller",3.16666666666667
"678",70282,"Aliens in the Attic (2009)","Adventure|Children|Fantasy|Sci-Fi",1.625
"679",3770,"Dreamscape (1984)","Horror|Sci-Fi|Thriller",3.38461538461538
"680",130448,"Poltergeist (2015)","Horror|Thriller",1.75
"681",27706,"Lemony Snicket's A Series of Unfortunate Events (2004)","Adventure|Children|Comedy|Fantasy",3.11864406779661
"682",34326,"Last Days (2005)","Drama",1.5
"683",7650,"Witchfinder General (Conquerer Worm, The) (1968)","Horror",3.25
"684",57368,"Cloverfield (2008)","Action|Mystery|Sci-Fi|Thriller",3.39344262295082
"685",2173,"Navigator: A Mediaeval Odyssey, The (1988)","Adventure|Fantasy|Sci-Fi",3.6
"686",65078,"Jane Austen in Manhattan (1980)","Drama|Romance",4.5
"687",8838,"Alice Doesn't Live Here Anymore (1974)","Drama|Romance",3.375
"688",3927,"Fantastic Voyage (1966)","Adventure|Sci-Fi",3.25
"689",131712,"Ages of Love (2011)","Comedy|Romance",3.5
"690",176149,"Savages (2006)","Comedy|Drama",4
"691",26974,"Gummo (1997)","Drama",4.33333333333333
"692",1249,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller",3.69178082191781
"693",68319,"X-Men Origins: Wolverine (2009)","Action|Sci-Fi|Thriller",2.96794871794872
"694",140469,"The Harlem Globetrotters on Gilligan's Island (1981)","Adventure|Comedy",2.5
"695",160714,"Halloween Night (1988)","Horror",3
"696",4016,"Emperor's New Groove, The (2000)","Adventure|Animation|Children|Comedy|Fantasy",3.32857142857143
"697",1912,"Out of Sight (1998)","Comedy|Crime|Drama|Romance|Thriller",3.74285714285714
"698",6506,"Fulltime Killer (Chuen jik sat sau) (2001)","Action|Thriller",3.5
"699",5908,"Scarlet Diva (2000)","Drama",4
"700",49530,"Blood Diamond (2006)","Action|Adventure|Crime|Drama|Thriller|War",3.76771653543307
"701",5763,"Lola (1981)","Drama",4
"702",7884,"Highway 61 (1991)","Comedy",2.5
"703",1300,"My Life as a Dog (Mitt liv som hund) (1985)","Comedy|Drama",3.95
"704",162080,"Johan Falk: Kodnamn Lisa (2013)","Action|Crime|Thriller",4
"705",3735,"Serpico (1973)","Crime|Drama",4.03260869565217
"706",3713,"Long Walk Home, The (1990)","Drama",3
"707",70682,"Detroit Metal City (Detoroito Metaru Shiti) (2008)","Comedy|Drama|Musical",3
"708",8535,"De-Lovely (2004)","Drama|Musical",3
"709",119760,"Love Without Pity (1989)","Comedy|Romance",2
"710",26704,"State of Grace (1990)","Crime|Drama|Thriller",3.16666666666667
"711",128358,"Uuno in Spain (1985)","Comedy",3.5
"712",47356,"Fortress (1985)","Action|Thriller",4.5
"713",8662,"Joan of Arc (1948)","Action|Drama|War",2.5
"714",1461,"Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)","Comedy",2.97058823529412
"715",4473,"Bat*21 (1988)","Drama|War",3.7
"716",6988,"Broken Blossoms or The Yellow Man and the Girl (1919)","Drama|Romance",3.83333333333333
"717",6153,"Zapped! (1982)","Comedy|Sci-Fi",2.2
"718",1946,"Marty (1955)","Drama|Romance",3.46428571428571
"719",3009,"Portraits Chinois (1996)","Drama",1
"720",3502,"My Life (1993)","Drama",3.4
"721",50158,"Stomp the Yard (2007)","Drama|Musical",2.1
"722",8025,"The Thief (1997)","Drama",3.83333333333333
"723",165937,"Collateral Beauty (2016)","Drama",3.625
"724",851,"Basquiat (1996)","Drama",3.22222222222222
"725",160533,"Adult Life Skills (2016)","Comedy|Drama",2.5
"726",2611,"Winslow Boy, The (1999)","Drama",3.625
"727",4671,"Sweetie (1989)","Drama",4.5
"728",1209,"Once Upon a Time in the West (C'era una volta il West) (1968)","Action|Drama|Western",3.975
"729",1113,"Associate, The (1996)","Comedy",3.42857142857143
"730",65225,"Zeitgeist: Addendum (2008)","Documentary",4.16666666666667
"731",81688,"Habit (1995)","Drama|Horror|Romance",4.5
"732",155743,"My Big Fat Greek Wedding 2 (2016)","Comedy",3
"733",3361,"Bull Durham (1988)","Comedy|Drama|Romance",3.50757575757576
"734",32632,"Electra Glide in Blue (1973)","Action|Crime",3
"735",4837,"Cruising (1980)","Crime|Drama|Thriller",4.25
"736",57353,"Flawless (2007)","Crime|Drama",3.375
"737",26703,"Riff-Raff (1991)","Comedy|Drama",3
"738",142492,"Son of Saul (2015)","Drama",4.33333333333333
"739",110102,"Captain America: The Winter Soldier (2014)","Action|Adventure|Sci-Fi|IMAX",3.62352941176471
"740",177307,"Menorca (2016)","Drama",2
"741",83962,"Daydreams (1922)","Comedy",3.5
"742",183721,"My Dad Is 100 Years Old (2005)","Documentary",5
"743",98087,"Cockneys vs Zombies (2012)","Comedy|Horror",3
"744",189721,"What Girls are Silent About (2013)","Comedy",1
"745",317,"Santa Clause, The (1994)","Comedy|Drama|Fantasy",3.15034965034965
"746",60126,"Get Smart (2008)","Action|Comedy",3.36666666666667
"747",97234,"Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb' (2000)","Documentary",4
"748",155820,"Keanu (2016)","Comedy",3.125
"749",48741,"U.S. vs. John Lennon, The (2006)","Documentary",3.83333333333333
"750",90201,"Grand Dukes, The (Les grands ducs) (1996)","Comedy",3
"751",53993,"Evan Almighty (2007)","Comedy|Fantasy",2.85714285714286
"752",897,"For Whom the Bell Tolls (1943)","Adventure|Drama|Romance|War",3.375
"753",135601,"Rockstar (2011)","Drama|Romance",3
"754",781,"Stealing Beauty (1996)","Drama",3.30555555555556
"755",5527,"Possession (2002)","Drama|Romance",3.5
"756",172793,"Vovka in the Kingdom of Far Far Away (1965)","Adventure|Animation|Children|Fantasy",5
"757",90528,"This Must Be the Place (2011)","Crime|Drama|Thriller",3.75
"758",71668,"Couples Retreat (2009)","Comedy|Romance",2.58333333333333
"759",5442,"V. I. Warshawski (1991)","Action|Comedy|Crime",2.33333333333333
"760",43932,"Pulse (2006)","Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller",2
"761",33085,"Amityville Horror, The (2005)","Horror|Thriller",3.11111111111111
"762",26565,"Asterix in Britain (Astérix chez les Bretons) (1986)","Adventure|Animation|Children|Comedy",3.83333333333333
"763",119139,"Ascension (2014)","Drama|Sci-Fi",3.5
"764",26481,"First Name: Carmen (Prénom Carmen) (1983)","Crime|Drama|Romance",3
"765",104339,"In a World... (2013)","Comedy",3.5
"766",256,"Junior (1994)","Comedy|Sci-Fi",2.60679611650485
"767",60333,"Encounters at the End of the World (2008)","Documentary",4.14285714285714
"768",8154,"Dolce Vita, La (1960)","Drama",4
"769",55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)","Crime|Drama|Western",3.91071428571429
"770",86642,"Cold Weather (2010)","Drama",3.33333333333333
"771",6898,"Sweet Sixteen (2002)","Drama",4.5
"772",141926,"He Named Me Malala (2015)","Documentary",3
"773",1417,"Portrait of a Lady, The (1996)","Drama",3.1
"774",3093,"McCabe & Mrs. Miller (1971)","Drama|Western",3.66666666666667
"775",198169,"KickOff (2011)","Comedy",3.5
"776",196319,"The Invisibles (2017)","Documentary|Drama",4
"777",99087,"Playing for Keeps (2012)","Comedy|Romance",2
"778",183641,"Bombshell: The Hedy Lamarr Story (2017)","Documentary",4
"779",1787,"Paralyzing Fear: The Story of Polio in America, A (1998)","Documentary",0.75
